,Unnamed: 0,Accident_Index,longitude,latitude,Time,Speed_limit,Date
34692,34692,34693.0,77.20688732,28.61286242,13:30:00,30.0,04-05-2018
34693,34693,34694.0,77.27831751,28.54462457,17:00:00,40.0,06-04-2018
34694,34694,34695.0,77.31448698,28.59572334,18:15:00,30.0,06-04-2018
34695,34695,34696.0,77.08179164,28.66950793,21:35:00,30.0,08-04-2018
34696,34696,34697.0,77.15393259,28.57119433,12:54:00,30.0,10-04-2018
34697,34697,34698.0,77.32760775,28.72844487,18:53:00,30.0,11-04-2018
34698,34698,34699.0,77.13247277,28.72658278,11:25:00,30.0,11-04-2018
34699,34699,34700.0,77.3053356,28.66658722,10:25:00,30.0,14-04-2018
34700,34700,34701.0,77.33231664,28.69613802,15:35:00,30.0,09-04-2018
34701,34701,34702.0,77.18008915,28.56280605,17:55:00,30.0,12-04-2018
34702,34702,34703.0,77.12042703,28.65824673,17:30:00,30.0,14-04-2018
34703,34703,34704.0,77.31936484,28.60457337,12:00:00,30.0,09-04-2018
34704,34704,34705.0,77.11197252,28.56079909,15:40:00,30.0,17-04-2018
34705,34705,34706.0,77.12702989,28.66350297,14:42:00,30.0,02-04-2018
34706,34706,34707.0,77.15321015,28.70183585,07:00:00,30.0,03-04-2018
34707,34707,34708.0,77.252026,28.62334268,09:15:00,40.0,09-04-2018
34708,34708,34709.0,77.25485565,28.61209349,15:00:00,40.0,18-03-2018
34709,34709,34710.0,77.16252124,28.67015959,15:45:00,30.0,06-04-2018
34710,34710,34711.0,77.26280278,28.6512592,08:20:00,30.0,13-04-2018
34711,34711,34712.0,77.24544728,28.6565728,18:00:00,30.0,14-04-2018
34712,34712,34713.0,77.36715469,28.64285619,08:35:00,30.0,08-04-2018
34713,34713,34714.0,77.3165894,28.57310731,02:00:00,30.0,27-01-2018
34714,34714,34715.0,77.20222689,28.58305362,14:05:00,30.0,04-04-2018
34715,34715,34716.0,77.23471428,28.69807055,16:27:00,30.0,08-04-2018
34716,34716,34717.0,77.30650249,28.60262287,18:37:00,30.0,10-04-2018
34717,34717,34718.0,77.14972525,28.54187512,15:30:00,30.0,04-04-2018
34718,34718,34719.0,77.16926345,28.56341644,08:45:00,50.0,05-04-2018
34719,34719,34720.0,77.22646003,28.58109305,10:30:00,30.0,09-04-2018
34720,34720,34721.0,77.07991632,28.6006477,23:57:00,30.0,08-04-2018
34721,34721,34722.0,77.19509993,28.59917053,02:20:00,30.0,10-04-2018
34722,34722,34723.0,77.31544335,28.63450487,16:45:00,30.0,05-04-2018
34723,34723,34724.0,77.18628355,28.5668601,11:55:00,30.0,04-04-2018
34724,34724,34725.0,77.17263712,28.71688778,20:30:00,50.0,31-03-2018
34725,34725,34726.0,77.19841288,28.61017631,21:59:00,30.0,05-04-2018
34726,34726,34727.0,77.2626945,28.68268666,21:05:00,60.0,08-04-2018
34727,34727,34728.0,77.31001215,28.63844702,17:05:00,30.0,13-04-2018
34728,34728,34729.0,77.27565229,28.53783846,15:05:00,30.0,18-04-2018
34729,34729,34730.0,77.12231993,28.55825188,01:10:00,30.0,13-04-2018
34730,34730,34731.0,77.09497892,28.57191285,16:45:00,30.0,18-04-2018
34731,34731,34732.0,77.26702002,28.58679849,21:40:00,30.0,13-04-2018
34732,34732,34733.0,77.23800005,28.64455398,08:55:00,30.0,21-04-2018
34733,34733,34734.0,77.10748962,28.72385589,16:30:00,30.0,31-03-2018
34734,34734,34735.0,77.08873123,28.71669017,09:20:00,30.0,08-04-2018
34735,34735,34736.0,77.23161045,28.68476651,09:45:00,30.0,14-03-2018
34736,34736,34737.0,77.2717476,28.68941283,21:05:00,30.0,19-04-2018
34737,34737,34738.0,77.21306045,28.68849658,20:05:00,60.0,20-04-2018
34738,34738,34739.0,77.12050018,28.70088492,13:05:00,30.0,17-04-2018
34739,34739,34740.0,77.20131512,28.63025205,08:45:00,30.0,14-04-2018
34740,34740,34741.0,77.08506106,28.59060626,20:40:00,30.0,19-04-2018
34741,34741,34742.0,77.30940942,28.70460526,07:30:00,30.0,21-04-2018
34742,34742,34743.0,77.07972092,28.54599362,17:00:00,30.0,21-04-2018
34743,34743,34744.0,77.20829803,28.69038885,22:50:00,40.0,21-04-2018
34744,34744,34745.0,77.09968477,28.55323137,11:20:00,30.0,20-04-2018
34745,34745,34746.0,77.22847095,28.61410187,20:00:00,30.0,22-04-2018
34746,34746,34747.0,77.16232213,28.69346114,14:30:00,40.0,09-04-2018
34747,34747,34748.0,77.20052041,28.60589057,22:00:00,30.0,23-04-2018
34748,34748,34749.0,77.29314029,28.62002287,14:56:00,30.0,19-04-2018
34749,34749,34750.0,77.31232911,28.6447464,12:10:00,30.0,20-04-2018
34750,34750,34751.0,77.23103256,28.54330654,15:38:00,30.0,23-04-2018
34751,34751,34752.0,77.14029317,28.65556389,20:20:00,30.0,23-04-2018
34752,34752,34753.0,77.15904296,28.71444533,13:30:00,30.0,22-04-2018
34753,34753,34754.0,77.05806632,28.55630071,23:30:00,30.0,22-04-2018
34754,34754,34755.0,77.27209075,28.53693405,21:00:00,30.0,24-04-2018
34755,34755,34756.0,77.37044009,28.62609532,16:30:00,30.0,26-04-2018
34756,34756,34757.0,77.0920043,28.58123755,16:15:00,30.0,26-04-2018
34757,34757,34758.0,77.29183731,28.6250124,13:30:00,30.0,28-04-2018
34758,34758,34759.0,77.14902838,28.71158617,08:20:00,30.0,28-04-2018
34759,34759,34760.0,77.22859001,28.5508994,21:30:00,30.0,25-04-2018
34760,34760,34761.0,77.16560883,28.69333233,00:08:00,40.0,27-04-2018
34761,34761,34762.0,77.2933672,28.67025562,10:10:00,30.0,29-04-2018
34762,34762,34763.0,77.150785,28.6598672,16:16:00,30.0,14-04-2018
34763,34763,34764.0,77.18592233,28.64881756,21:30:00,30.0,17-04-2018
34764,34764,34765.0,77.1749133,28.57016799,12:17:00,30.0,24-04-2018
34765,34765,34766.0,77.12050502,28.68188214,15:00:00,30.0,29-04-2018
34766,34766,34767.0,77.14388282,28.54209669,12:35:00,30.0,29-04-2018
34767,34767,34768.0,77.24162473,28.7202744,12:30:00,30.0,30-04-2018
34768,34768,34769.0,77.21159901,28.64767233,17:30:00,30.0,29-04-2018
34769,34769,34770.0,77.10742808,28.69692053,15:20:00,30.0,28-04-2018
34770,34770,34771.0,77.11426798,28.66306657,07:55:00,30.0,29-04-2018
34771,34771,34772.0,77.07856179,28.69866028,16:55:00,30.0,01-05-2018
34772,34772,34773.0,77.34945152,28.61560389,10:00:00,70.0,22-04-2018
34773,34773,34774.0,77.2868869,28.5743184,12:00:00,30.0,29-04-2018
34774,34774,34775.0,77.12116574,28.62196206,09:01:00,30.0,04-05-2018
34775,34775,34776.0,77.30581955,28.6509156,15:33:00,30.0,07-05-2018
34776,34776,34777.0,77.10545474,28.61942368,17:45:00,30.0,10-05-2018
34777,34777,34778.0,77.36984654,28.57610851,17:00:00,30.0,14-04-2018
34778,34778,34779.0,77.24713648,28.62259741,20:57:00,30.0,13-04-2018
34779,34779,34780.0,77.12518051,28.63992755,00:20:00,40.0,13-05-2018
34780,34780,34781.0,77.30449215,28.58787211,15:50:00,50.0,24-04-2018
34781,34781,34782.0,77.33163356,28.68345017,10:20:00,30.0,28-04-2018
34782,34782,34783.0,77.33691985,28.68340999,14:00:00,30.0,01-05-2018
34783,34783,34784.0,77.35991634,28.71955735,08:50:00,50.0,08-05-2018
34784,34784,34785.0,77.29711794,28.57612267,14:45:00,40.0,07-05-2018
34785,34785,34786.0,77.3686224,28.6095097,15:00:00,30.0,13-05-2018
34786,34786,34787.0,77.06473397,28.68245506,10:20:00,30.0,05-05-2018
34787,34787,34788.0,77.27346637,28.72522922,19:30:00,30.0,29-04-2018
34788,34788,34789.0,77.36959798,28.5464501,20:22:00,30.0,05-05-2018
34789,34789,34790.0,77.09222551,28.67652214,08:45:00,30.0,11-05-2018
34790,34790,34791.0,77.09113414,28.69087136,19:15:00,60.0,02-05-2018
34791,34791,34792.0,77.36179382,28.63955876,22:10:00,70.0,25-04-2018
34792,34792,34793.0,77.12543879,28.6212123,02:00:00,30.0,23-04-2018
34793,34793,34794.0,77.32135253,28.69819056,13:55:00,30.0,17-04-2018
34794,34794,34795.0,77.19685636,28.58732861,11:30:00,30.0,03-05-2018
34795,34795,34796.0,77.3524332,28.62584966,17:00:00,30.0,07-05-2018
34796,34796,34797.0,77.32031615,28.54011369,07:40:00,30.0,20-04-2018
34797,34797,34798.0,77.33258867,28.61205678,20:00:00,30.0,06-05-2018
34798,34798,34799.0,77.05811357,28.61305412,07:10:00,30.0,14-05-2018
34799,34799,34800.0,77.06236662,28.62365814,16:45:00,30.0,27-04-2018
34800,34800,34801.0,77.171199,28.57241327,08:15:00,70.0,10-05-2018
34801,34801,34802.0,77.13826111,28.58136332,17:38:00,30.0,10-05-2018
34802,34802,34803.0,77.25488328,28.55419585,16:25:00,30.0,13-05-2018
34803,34803,34804.0,77.18364322,28.55634269,12:30:00,30.0,11-05-2018
34804,34804,34805.0,77.24115477,28.6738977,16:10:00,30.0,16-05-2018
34805,34805,34806.0,77.21316102,28.58346644,16:54:00,30.0,11-05-2018
34806,34806,34807.0,77.23678297,28.68163589,15:52:00,30.0,22-05-2018
34807,34807,34808.0,77.25330873,28.67868022,13:40:00,30.0,19-05-2018
34808,34808,34809.0,77.08027633,28.5505876,08:10:00,30.0,12-05-2018
34809,34809,34810.0,77.28942299,28.7196977,19:10:00,30.0,10-05-2018
34810,34810,34811.0,77.23297293,28.65699818,17:30:00,30.0,10-05-2018
34811,34811,34812.0,77.15781217,28.6781392,15:50:00,30.0,12-05-2018
34812,34812,34813.0,77.35818789,28.70814976,13:30:00,30.0,14-05-2018
34813,34813,34814.0,77.34662462,28.72212263,18:50:00,30.0,13-05-2018
34814,34814,34815.0,77.33111111,28.53476429,00:25:00,30.0,15-05-2018
34815,34815,34816.0,77.25363977,28.64838372,13:05:00,30.0,12-05-2018
34816,34816,34817.0,77.0591318,28.57780793,13:41:00,30.0,14-05-2018
34817,34817,34818.0,77.2129606,28.54909181,15:00:00,30.0,12-05-2018
34818,34818,34819.0,77.28828995,28.6272779,20:20:00,30.0,13-05-2018
34819,34819,34820.0,77.32656189,28.70675394,13:00:00,30.0,15-05-2018
34820,34820,34821.0,77.14896454,28.59894182,11:15:00,30.0,18-04-2018
34821,34821,34822.0,77.1558329,28.53754339,16:40:00,40.0,13-05-2018
34822,34822,34823.0,77.11399021,28.66412281,16:40:00,30.0,08-05-2018
34823,34823,34824.0,77.0743945,28.6202685,20:30:00,30.0,20-05-2018
34824,34824,34825.0,77.32887073,28.59683352,17:30:00,30.0,29-04-2018
34825,34825,34826.0,77.22655268,28.67940175,22:40:00,40.0,20-05-2018
34826,34826,34827.0,77.22538593,28.66360561,13:30:00,30.0,14-05-2018
34827,34827,34828.0,77.0641935,28.66842627,19:55:00,30.0,22-05-2018
34828,34828,34829.0,77.31925328,28.68139277,18:08:00,30.0,25-05-2018
34829,34829,34830.0,77.09104799,28.64859187,18:30:00,70.0,16-05-2018
34830,34830,34831.0,77.09790298,28.64948324,10:48:00,30.0,18-05-2018
34831,34831,34832.0,77.06143061,28.70426867,19:50:00,30.0,10-05-2018
34832,34832,34833.0,77.17709656,28.67942426,15:00:00,30.0,19-05-2018
34833,34833,34834.0,77.24390892,28.59399624,18:45:00,30.0,16-05-2018
34834,34834,34835.0,77.06419023,28.6676122,20:55:00,30.0,19-05-2018
34835,34835,34836.0,77.26451746,28.7105022,15:30:00,30.0,19-05-2018
34836,34836,34837.0,77.14822387,28.66913246,22:30:00,30.0,20-05-2018
34837,34837,34838.0,77.25534357,28.64335734,17:25:00,30.0,22-05-2018
34838,34838,34839.0,77.07949866,28.68495042,00:05:00,30.0,21-05-2018
34839,34839,34840.0,77.17719399,28.55064784,13:50:00,30.0,21-05-2018
34840,34840,34841.0,77.32056594,28.70863263,10:15:00,30.0,23-05-2018
34841,34841,34842.0,77.30364009,28.66283379,19:15:00,30.0,19-05-2018
34842,34842,34843.0,77.26205297,28.70987537,10:00:00,60.0,18-05-2018
34843,34843,34844.0,77.08933112,28.61723152,17:00:00,30.0,18-05-2018
34844,34844,34845.0,77.17301334,28.53305265,22:50:00,30.0,17-05-2018
34845,34845,34846.0,77.19356635,28.65914556,10:30:00,30.0,16-05-2018
34846,34846,34847.0,77.2637173,28.57764656,12:25:00,30.0,17-05-2018
34847,34847,34848.0,77.36575137,28.60875722,11:50:00,30.0,22-05-2018
34848,34848,34849.0,77.33706954,28.69300574,14:24:00,70.0,16-05-2018
34849,34849,34850.0,77.23195509,28.56199393,08:58:00,30.0,16-05-2018
34850,34850,34851.0,77.33163408,28.72080204,15:25:00,30.0,14-05-2018
34851,34851,34852.0,77.24753599,28.5678308,07:55:00,40.0,11-05-2018
34852,34852,34853.0,77.08688351,28.64727463,13:23:00,30.0,11-05-2018
34853,34853,34854.0,77.24857918,28.68468328,13:45:00,30.0,26-05-2018
34854,34854,34855.0,77.26415645,28.62447667,20:45:00,30.0,16-05-2018
34855,34855,34856.0,77.1498222,28.55556572,22:45:00,50.0,17-05-2018
34856,34856,34857.0,77.28313265,28.72213114,15:10:00,30.0,23-05-2018
34857,34857,34858.0,77.29226624,28.70358742,21:30:00,30.0,07-05-2018
34858,34858,34859.0,77.33603914,28.54799762,16:23:00,30.0,24-05-2018
34859,34859,34860.0,77.32082919,28.6620372,13:30:00,30.0,24-05-2018
34860,34860,34861.0,77.27119621,28.7130635,16:45:00,50.0,22-05-2018
34861,34861,34862.0,77.08918973,28.64850101,06:15:00,70.0,23-05-2018
34862,34862,34863.0,77.06543102,28.62698614,08:25:00,30.0,25-05-2018
34863,34863,34864.0,77.09820708,28.62572637,20:00:00,30.0,20-05-2018
34864,34864,34865.0,77.29428781,28.60282471,17:45:00,30.0,21-05-2018
34865,34865,34866.0,77.15381665,28.60075396,09:10:00,30.0,25-05-2018
34866,34866,34867.0,77.30015131,28.60179956,10:50:00,30.0,20-05-2018
34867,34867,34868.0,77.15662372,28.72396249,11:00:00,30.0,04-05-2018
34868,34868,34869.0,77.37164425,28.56610197,19:30:00,30.0,27-05-2018
34869,34869,34870.0,77.29486212,28.60915695,21:00:00,30.0,15-05-2018
34870,34870,34871.0,77.35374634,28.58684072,23:40:00,30.0,02-05-2018
34871,34871,34872.0,77.08178892,28.67655611,17:25:00,50.0,27-05-2018
34872,34872,34873.0,77.27912225,28.6190844,16:05:00,30.0,20-05-2018
34873,34873,34874.0,77.21500942,28.59740787,15:30:00,30.0,27-05-2018
34874,34874,34875.0,77.35218764,28.63444999,19:10:00,30.0,13-05-2018
34875,34875,34876.0,77.35404309,28.60007947,15:20:00,30.0,25-05-2018
34876,34876,34877.0,77.35246333,28.70907921,13:00:00,30.0,27-05-2018
34877,34877,34878.0,77.34165871,28.70863088,10:10:00,30.0,26-05-2018
34878,34878,34879.0,77.07479264,28.54823009,12:55:00,30.0,03-06-2018
34879,34879,34880.0,77.08423558,28.65366486,11:50:00,30.0,27-05-2018
34880,34880,34881.0,77.14821491,28.61588948,08:31:00,30.0,27-05-2018
34881,34881,34882.0,77.07030636,28.61348283,19:05:00,30.0,24-05-2018
34882,34882,34883.0,77.28784556,28.72423784,18:15:00,30.0,28-05-2018
34883,34883,34884.0,77.07880143,28.71518915,15:15:00,30.0,01-06-2018
34884,34884,34885.0,77.1343812,28.62972817,02:05:00,30.0,03-06-2018
34885,34885,34886.0,77.1684985,28.60776259,12:30:00,50.0,14-05-2018
34886,34886,34887.0,77.15447994,28.68224008,19:00:00,30.0,26-05-2018
34887,34887,34888.0,77.35379157,28.59101544,18:15:00,30.0,27-05-2018
34888,34888,34889.0,77.15518718,28.69851273,17:45:00,30.0,02-06-2018
34889,34889,34890.0,77.30072828,28.68882675,11:30:00,30.0,01-06-2018
34890,34890,34891.0,77.31997708,28.60834365,00:45:00,30.0,04-06-2018
34891,34891,34892.0,77.18351375,28.6278988,00:15:00,30.0,04-06-2018
34892,34892,34893.0,77.14711028,28.63510696,13:15:00,70.0,01-06-2018
34893,34893,34894.0,77.255211,28.59075624,11:00:00,40.0,01-06-2018
34894,34894,34895.0,77.22315681,28.56414907,11:45:00,30.0,01-06-2018
34895,34895,34896.0,77.30373539,28.54452175,12:25:00,40.0,20-05-2018
34896,34896,34897.0,77.11235246,28.5538261,07:45:00,40.0,31-05-2018
34897,34897,34898.0,77.26256803,28.56640329,08:30:00,30.0,06-06-2018
34898,34898,34899.0,77.34987367,28.64322214,12:15:00,30.0,13-06-2018
34899,34899,34900.0,77.22950878,28.54487224,21:49:00,30.0,06-06-2018
34900,34900,34901.0,77.26462951,28.61023835,15:45:00,50.0,07-06-2018
34901,34901,34902.0,77.35604051,28.71431922,14:30:00,30.0,07-06-2018
34902,34902,34903.0,77.29723679,28.56349731,17:35:00,30.0,31-05-2018
34903,34903,34904.0,77.30327916,28.57574167,18:55:00,30.0,08-06-2018
34904,34904,34905.0,77.26033803,28.65216545,08:05:00,30.0,09-06-2018
34905,34905,34906.0,77.37152016,28.54149413,09:00:00,30.0,08-06-2018
34906,34906,34907.0,77.26705737,28.6403367,16:15:00,30.0,09-06-2018
34907,34907,34908.0,77.21728589,28.53603913,21:30:00,30.0,07-06-2018
34908,34908,34909.0,77.27611755,28.54919378,15:20:00,40.0,11-06-2018
34909,34909,34910.0,77.28709959,28.68935841,16:15:00,30.0,11-06-2018
34910,34910,34911.0,77.33688882,28.68768637,12:45:00,30.0,01-06-2018
34911,34911,34912.0,77.35322423,28.60554916,09:06:00,30.0,05-06-2018
34912,34912,34913.0,77.19449088,28.57911759,11:55:00,30.0,13-06-2018
34913,34913,34914.0,77.16612414,28.5847697,19:49:00,30.0,09-06-2018
34914,34914,34915.0,77.15744943,28.55912623,07:30:00,30.0,08-06-2018
34915,34915,34916.0,77.32139375,28.72037068,18:00:00,60.0,12-06-2018
34916,34916,34917.0,77.21734425,28.66268272,07:53:00,30.0,20-06-2018
34917,34917,34918.0,77.1394028,28.57967675,11:30:00,30.0,01-06-2018
34918,34918,34919.0,77.19407808,28.66960548,10:35:00,30.0,14-06-2018
34919,34919,34920.0,77.21327574,28.59417816,13:10:00,30.0,10-06-2018
34920,34920,34921.0,77.29890546,28.69567299,09:00:00,30.0,10-06-2018
34921,34921,34922.0,77.30241315,28.70336924,17:30:00,30.0,06-06-2018
34922,34922,34923.0,77.07477118,28.70410794,17:05:00,30.0,10-06-2018
34923,34923,34924.0,77.13060023,28.59853405,11:45:00,30.0,10-06-2018
34924,34924,34925.0,77.19257849,28.67564887,17:00:00,30.0,04-06-2018
34925,34925,34926.0,77.18486981,28.72634133,15:40:00,30.0,06-06-2018
34926,34926,34927.0,77.26636223,28.53855772,21:00:00,30.0,13-06-2018
34927,34927,34928.0,77.34790049,28.70367723,14:10:00,30.0,16-06-2018
34928,34928,34929.0,77.28254007,28.5621792,09:50:00,30.0,19-06-2018
34929,34929,34930.0,77.16346604,28.57810378,16:00:00,30.0,08-05-2018
34930,34930,34931.0,77.18160521,28.59112815,08:16:00,30.0,14-06-2018
34931,34931,34932.0,77.35655102,28.54605225,09:34:00,30.0,14-06-2018
34932,34932,34933.0,77.11233283,28.60673007,13:40:00,30.0,19-06-2018
34933,34933,34934.0,77.1121963,28.67717907,15:15:00,30.0,20-06-2018
34934,34934,34935.0,77.12557517,28.65921004,22:35:00,30.0,20-06-2018
34935,34935,34936.0,77.24870089,28.68288331,08:50:00,30.0,26-05-2018
34936,34936,34937.0,77.33451431,28.60859663,12:15:00,30.0,20-06-2018
34937,34937,34938.0,77.33714449,28.53335571,21:00:00,30.0,20-06-2018
34938,34938,34939.0,77.25465843,28.66653018,17:28:00,30.0,12-06-2018
34939,34939,34940.0,77.2845582,28.65525262,17:50:00,30.0,21-06-2018
34940,34940,34941.0,77.27813177,28.58418547,22:15:00,30.0,21-06-2018
34941,34941,34942.0,77.29394179,28.56352965,13:50:00,30.0,19-06-2018
34942,34942,34943.0,77.12067983,28.65636233,16:55:00,30.0,18-06-2018
34943,34943,34944.0,77.15817665,28.60539145,19:20:00,30.0,20-06-2018
34944,34944,34945.0,77.32641209,28.62254464,18:13:00,30.0,17-06-2018
34945,34945,34946.0,77.08643563,28.67698721,17:30:00,30.0,20-06-2018
34946,34946,34947.0,77.1348402,28.70767092,20:50:00,30.0,20-06-2018
34947,34947,34948.0,77.08255497,28.64735838,21:40:00,30.0,20-06-2018
34948,34948,34949.0,77.07586555,28.61626399,22:25:00,30.0,21-06-2018
34949,34949,34950.0,77.0672233,28.53706652,19:30:00,30.0,08-06-2018
34950,34950,34951.0,77.36000451,28.60998897,15:55:00,30.0,19-06-2018
34951,34951,34952.0,77.08008653,28.72509977,08:50:00,30.0,24-06-2018
34952,34952,34953.0,77.21593817,28.5988161,16:45:00,30.0,29-06-2018
34953,34953,34954.0,77.31077592,28.58571688,18:15:00,30.0,10-06-2018
34954,34954,34955.0,77.24901838,28.71812962,02:30:00,30.0,24-06-2018
34955,34955,34956.0,77.2553802,28.55129292,12:00:00,30.0,25-06-2018
34956,34956,34957.0,77.36046968,28.58661494,15:45:00,30.0,27-06-2018
34957,34957,34958.0,77.13191783,28.60402387,18:40:00,30.0,19-06-2018
34958,34958,34959.0,77.11712328,28.60629551,10:00:00,30.0,24-06-2018
34959,34959,34960.0,77.21057276,28.64976842,08:40:00,30.0,23-06-2018
34960,34960,34961.0,77.07480757,28.72187954,15:55:00,30.0,21-06-2018
34961,34961,34962.0,77.33206582,28.6170856,20:25:00,30.0,13-06-2018
34962,34962,34963.0,77.19951566,28.57498749,22:40:00,30.0,25-06-2018
34963,34963,34964.0,77.14230316,28.55476895,20:00:00,30.0,25-06-2018
34964,34964,34965.0,77.08168338,28.57031353,02:20:00,30.0,26-06-2018
34965,34965,34966.0,77.13319868,28.61895136,23:35:00,30.0,16-06-2018
34966,34966,34967.0,77.32715991,28.58617284,16:00:00,30.0,24-06-2018
34967,34967,34968.0,77.27401818,28.67709472,18:27:00,30.0,18-06-2018
34968,34968,34969.0,77.17799587,28.57960274,01:20:00,30.0,25-06-2018
34969,34969,34970.0,77.10325867,28.56102852,20:50:00,30.0,16-06-2018
34970,34970,34971.0,77.09151828,28.70056647,21:25:00,30.0,13-06-2018
34971,34971,34972.0,77.24266715,28.69838408,13:50:00,70.0,23-06-2018
34972,34972,34973.0,77.24217193,28.66356354,18:25:00,30.0,23-06-2018
34973,34973,34974.0,77.33071047,28.53393701,14:30:00,30.0,18-06-2018
34974,34974,34975.0,77.14849948,28.71610908,18:45:00,30.0,27-06-2018
34975,34975,34976.0,77.25585946,28.68808881,15:50:00,30.0,23-06-2018
34976,34976,34977.0,77.24733652,28.6593272,23:55:00,70.0,21-06-2018
34977,34977,34978.0,77.2229713,28.56734365,08:45:00,30.0,28-06-2018
34978,34978,34979.0,77.1881437,28.69599784,14:35:00,30.0,12-06-2018
34979,34979,34980.0,77.18699678,28.64880654,17:40:00,30.0,23-06-2018
34980,34980,34981.0,77.33099899,28.58001099,15:55:00,30.0,30-06-2018
34981,34981,34982.0,77.08939718,28.64683476,08:50:00,30.0,20-06-2018
34982,34982,34983.0,77.191016,28.55194796,16:00:00,30.0,28-06-2018
34983,34983,34984.0,77.2454601,28.65917334,17:20:00,30.0,28-06-2018
34984,34984,34985.0,77.0831024,28.64404905,04:30:00,40.0,29-06-2018
34985,34985,34986.0,77.24791249,28.59795639,18:00:00,30.0,28-06-2018
34986,34986,34987.0,77.26667165,28.63141503,14:54:00,30.0,25-06-2018
34987,34987,34988.0,77.20425017,28.63699993,02:35:00,30.0,02-07-2018
34988,34988,34989.0,77.35319927,28.54709089,07:40:00,60.0,15-06-2018
34989,34989,34990.0,77.14018211,28.53935303,14:00:00,30.0,02-07-2018
34990,34990,34991.0,77.30846907,28.63718978,17:45:00,30.0,23-06-2018
34991,34991,34992.0,77.12590465,28.71156304,13:00:00,40.0,02-07-2018
34992,34992,34993.0,77.22559707,28.66468186,13:00:00,30.0,05-07-2018
34993,34993,34994.0,77.24654925,28.72297766,16:00:00,30.0,09-07-2018
34994,34994,34995.0,77.30910325,28.56700787,17:30:00,30.0,08-07-2018
34995,34995,34996.0,77.09553854,28.72123173,17:00:00,30.0,28-06-2018
34996,34996,34997.0,77.16745173,28.72123692,17:15:00,30.0,08-07-2018
34997,34997,34998.0,77.10256578,28.67070905,13:25:00,70.0,03-07-2018
34998,34998,34999.0,77.34628297,28.64385334,08:40:00,30.0,30-06-2018
34999,34999,35000.0,77.20640356,28.66311049,14:52:00,30.0,06-07-2018
35000,35000,35001.0,77.36435685,28.63156563,15:29:00,30.0,23-06-2018
35001,35001,35002.0,77.29232173,28.64045062,15:45:00,60.0,24-06-2018
35002,35002,35003.0,77.14706618,28.62956628,15:40:00,30.0,01-07-2018
35003,35003,35004.0,77.16030337,28.55149607,12:50:00,30.0,11-07-2018
35004,35004,35005.0,77.1015884,28.62787373,11:30:00,30.0,02-07-2018
35005,35005,35006.0,77.19546793,28.64027335,13:30:00,30.0,10-07-2018
35006,35006,35007.0,77.10464252,28.57659833,21:50:00,30.0,08-07-2018
35007,35007,35008.0,77.13752978,28.69415857,19:00:00,30.0,13-07-2018
35008,35008,35009.0,77.27111174,28.61879875,16:30:00,30.0,15-07-2018
35009,35009,35010.0,77.25534946,28.62878332,14:45:00,30.0,15-07-2018
35010,35010,35011.0,77.07787692,28.63543653,20:00:00,30.0,11-07-2018
35011,35011,35012.0,77.23749385,28.58555612,15:30:00,30.0,06-07-2018
35012,35012,35013.0,77.16665913,28.64231409,00:10:00,30.0,09-07-2018
35013,35013,35014.0,77.3631557,28.63405279,14:55:00,30.0,18-07-2018
35014,35014,35015.0,77.22055977,28.6168597,12:20:00,30.0,10-07-2018
35015,35015,35016.0,77.16600403,28.61240326,17:20:00,40.0,05-07-2018
35016,35016,35017.0,77.15237461,28.53641906,09:20:00,30.0,12-07-2018
35017,35017,35018.0,77.296486,28.72626685,16:00:00,30.0,11-07-2018
35018,35018,35019.0,77.05812516,28.58459784,20:25:00,30.0,15-07-2018
35019,35019,35020.0,77.31110339,28.5530708,21:40:00,30.0,20-07-2018
35020,35020,35021.0,77.29134842,28.56678349,15:25:00,30.0,18-07-2018
35021,35021,35022.0,77.24596515,28.63465163,11:30:00,30.0,18-07-2018
35022,35022,35023.0,77.25820336,28.70604919,09:08:00,30.0,07-07-2018
35023,35023,35024.0,77.16353552,28.66373289,15:35:00,30.0,08-07-2018
35024,35024,35025.0,77.28348852,28.61895615,17:00:00,30.0,15-07-2018
35025,35025,35026.0,77.23700681,28.72511918,15:10:00,30.0,15-07-2018
35026,35026,35027.0,77.1071473,28.67143933,11:49:00,30.0,09-07-2018
35027,35027,35028.0,77.35899114,28.72805957,15:30:00,30.0,09-07-2018
35028,35028,35029.0,77.1855048,28.62708007,17:15:00,30.0,19-07-2018
35029,35029,35030.0,77.26834034,28.54894698,16:35:00,30.0,22-07-2018
35030,35030,35031.0,77.16989259,28.5904777,13:40:00,30.0,24-07-2018
35031,35031,35032.0,77.22646414,28.70496581,14:00:00,40.0,15-07-2018
35032,35032,35033.0,77.12491792,28.64922742,17:30:00,30.0,24-07-2018
35033,35033,35034.0,77.18069411,28.67554499,21:35:00,30.0,22-07-2018
35034,35034,35035.0,77.32211678,28.61155369,18:30:00,70.0,17-07-2018
35035,35035,35036.0,77.32593742,28.59721047,15:45:00,30.0,16-07-2018
35036,35036,35037.0,77.07566352,28.70800114,10:10:00,30.0,22-07-2018
35037,35037,35038.0,77.27436297,28.61335582,17:55:00,30.0,17-07-2018
35038,35038,35039.0,77.11149494,28.64827765,21:30:00,40.0,16-07-2018
35039,35039,35040.0,77.12474947,28.69257791,17:35:00,30.0,26-07-2018
35040,35040,35041.0,77.27438708,28.54209082,11:00:00,30.0,21-07-2018
